2020-02-09 13:09:06.585862,Bus 4,-75.6964645,45.425869
2020-02-09 13:39:14.284407,Bus 4,-75.6964645,45.425869
2020-02-09 14:09:21.878145,Bus 4,-75.6964645,45.425869
2020-02-09 14:39:29.245374,Bus 4,-75.6964645,45.425869
2020-02-09 15:09:36.859857,Bus 4,-75.6964645,45.425869
2020-02-09 15:38:44.213631,Bus 4,-75.6964645,45.425869
2020-02-09 16:08:51.554638,Bus 4,-75.6964645,45.425869
2020-02-10 06:23:30.202969,Bus 4,-75.6964645,45.425869
2020-02-10 06:23:30.425241,Bus 4,-75.6964645,45.425869
2020-02-10 06:23:30.638067,Bus 4,-75.6965408,45.425819399999995
2020-02-10 06:25:32.032058,Bus 4,-75.6964645,45.42584229999999
2020-02-10 06:26:33.370910,Bus 4,-75.69648740000001,45.42584229999999
2020-02-10 06:28:34.948364,Bus 4,-75.6965103,45.425869
2020-02-10 06:29:40.031893,Bus 4,-75.69641109999999,45.425869
2020-02-10 06:31:45.846407,Bus 4,-75.69648740000001,45.42584229999999
2020-02-10 06:33:50.157257,Bus 4,-75.6964645,45.42584229999999
2020-02-10 06:34:55.222072,Bus 4,-75.696434,45.4257927
2020-02-10 06:37:03.469625,Bus 4,-75.696434,45.425819399999995
2020-02-10 06:38:12.453013,Bus 4,-75.6965103,45.42584229999999
2020-02-10 06:38:12.705780,Bus 4,-75.6967697,45.4260216
2020-02-10 06:40:19.636018,Bus 4,-75.6980743,45.4270973
2020-02-10 06:40:19.838948,Bus 4,-75.6992798,45.4281235
2020-02-10 06:40:20.498100,Bus 4,-75.6996078,45.4283791
2020-02-10 06:40:20.706911,Bus 4,-75.6995621,45.4285812
2020-02-10 06:40:20.946716,Bus 4,-75.6989441,45.4285316
2020-02-10 06:40:21.171129,Bus 4,-75.6988678,45.428607899999996
2020-02-10 06:40:21.410766,Bus 4,-75.6988678,45.428607899999996
2020-02-10 06:40:21.639161,Bus 4,-75.6988144,45.4286842
2020-02-10 06:40:21.854230,Bus 4,-75.6985092,45.4286842
2020-02-10 06:41:27.014232,Bus 4,-75.6981277,45.4286842
2020-02-10 06:41:27.219116,Bus 4,-75.6980972,45.4286842
2020-02-10 06:41:27.420171,Bus 4,-75.6980743,45.4286842
2020-02-10 06:41:27.615361,Bus 4,-75.6980743,45.4286842
2020-02-10 06:41:27.821675,Bus 4,-75.6976166,45.4286346
2020-02-10 06:41:28.059977,Bus 4,-75.69699859999999,45.4285316
2020-02-10 06:41:28.277672,Bus 4,-75.6963806,45.4278641
2020-02-10 06:41:28.468734,Bus 4,-75.6958466,45.427200299999996
2020-02-10 06:42:32.263609,Bus 4,-75.69484709999999,45.426174200000005
2020-02-10 06:42:32.501644,Bus 4,-75.69482420000001,45.4261513
2020-02-10 06:42:32.758655,Bus 4,-75.6947937,45.4261513
2020-02-10 06:42:33.028075,Bus 4,-75.6947937,45.4260979
2020-02-10 06:44:40.080942,Bus 4,-75.6944122,45.425613399999996
2020-02-10 06:44:40.300017,Bus 4,-75.69418329999999,45.4252548
2020-02-10 06:44:40.525769,Bus 4,-75.6946411,45.42504879999999
2020-02-10 06:44:40.735965,Bus 4,-75.69484709999999,45.424945799999996
2020-02-10 06:44:40.964701,Bus 4,-75.6957932,45.4245377
2020-02-10 06:44:41.182238,Bus 4,-75.6962585,45.4243317
2020-02-10 06:44:41.403077,Bus 4,-75.6967926,45.4241028
2020-02-10 06:44:45.999409,Bus 4,-75.6969757,45.424026500000004
2020-02-10 06:44:46.209989,Bus 4,-75.697052,45.4240494
2020-02-10 06:44:46.435010,Bus 4,-75.697052,45.4240494
2020-02-10 06:44:46.646510,Bus 4,-75.6970978,45.4241028
2020-02-10 06:44:46.861866,Bus 4,-75.69712829999999,45.4241295
2020-02-10 06:46:57.270888,Bus 4,-75.6971512,45.4241028
2020-02-10 06:46:57.495588,Bus 4,-75.6973572,45.4240761
2020-02-10 06:46:57.706201,Bus 4,-75.6975861,45.424026500000004
2020-02-10 06:46:57.931580,Bus 4,-75.6980743,45.424408
2020-02-10 06:46:58.145798,Bus 4,-75.6986618,45.424205799999996
2020-02-10 06:46:58.360694,Bus 4,-75.69907380000001,45.4240494
2020-02-10 06:46:59.285820,Bus 4,-75.6994324,45.4238968
2020-02-10 06:46:59.505243,Bus 4,-75.6999435,45.4236946
2020-02-10 06:46:59.726732,Bus 4,-75.699913,45.4234886
2020-02-10 06:48:11.104462,Bus 4,-75.69968409999998,45.423233
2020-02-10 06:48:11.333035,Bus 4,-75.699791,45.4230766
2020-02-10 06:48:11.565976,Bus 4,-75.7001953,45.4228973
2020-02-10 06:48:11.771014,Bus 4,-75.7004318,45.4227982
2020-02-10 06:48:11.996558,Bus 4,-75.7011185,45.4224625
2020-02-10 06:48:12.231042,Bus 4,-75.701683,45.4222336
2020-02-10 06:48:12.459230,Bus 4,-75.70186609999999,45.422184
2020-02-10 06:48:12.687067,Bus 4,-75.7019653,45.422157299999995
2020-02-10 06:48:12.890247,Bus 4,-75.7019653,45.422157299999995
2020-02-10 06:48:13.105676,Bus 4,-75.7020645,45.4221306
2020-02-10 06:48:13.322621,Bus 4,-75.702095,45.4220276
2020-02-10 06:48:13.561858,Bus 4,-75.7020187,45.421924600000004
2020-02-10 06:48:13.772145,Bus 4,-75.7020187,45.421924600000004
2020-02-10 06:50:30.036016,Bus 4,-75.7019653,45.421924600000004
2020-02-10 06:50:30.265007,Bus 4,-75.7016296,45.421825399999996
2020-02-10 06:50:30.494944,Bus 4,-75.70147709999999,45.421875
